poem_id,theme,variant,n_tokens,n_lines,entropy_mean,entropy_median,rhyme_share_mean,rhyme_share_median,late_entropy_mean,late_rhyme_share_mean,rhyme_coverage,phoneme_agree_pairs,phoneme_pair_total,embed_line_final_var_mean,mid_line_final_var_mean,last_line_final_var_mean,last_line_final_mean_norm
gen1_t1a,autumn departure,a,146,14,1.4645925293547168,1.5551489705395598,0.003838378998266886,0.001879207209026106,0.6508471763528073,0.00225112245884907,1.0,7,7,0.0007125041043203146,1.2229370555982308,2.671555842968261,96.89966329142975
gen1_t1b,autumn departure,b,147,14,1.561864861113791,1.730104000520927,0.0031736802262704302,0.001932409096247241,0.6833958459508981,0.0016117087909015716,1.0,6,7,0.0007341520147158479,1.1551290324362595,3.262014704656923,97.05699837177468
gen1_t2a,urban night solitude,a,152,14,1.4457943065739574,1.5244864503596611,0.002530210956079069,0.000697991124551185,0.5768707034759384,0.0010073648047995937,1.0,7,7,0.0007740170857160381,1.1831162571142333,3.795617290704212,94.05789147119322
gen1_t2b,urban night solitude,b,147,14,1.4374842015877505,1.5245438509799265,0.0025372788578079397,0.0017219325303142027,0.6177883533677194,0.0015383780404918895,1.0,7,7,0.000766692572044772,1.1885415019755923,3.0559740452662094,96.74877554197637
gen1_t3a,memory and water,a,145,14,1.5893805923781317,1.654191219450941,0.0035170328949192028,0.0037777897629033613,0.701462422452517,0.0015774945705057826,0.9285714285714286,5,7,0.0007455382290628076,1.2358278714875721,2.947132130106208,92.97811099981749
gen1_t3b,memory and water,b,151,14,1.665191379814698,1.8078983756429365,0.0031152023100427684,0.0020121565593662826,0.7034106477137734,0.0010333038847500924,0.9285714285714286,5,7,0.0007840226198254829,1.1803030605036378,3.358678503742455,96.30595921810269
